show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,content_age
s6825,TV Show,Game Winning Hit,Unknown,"Lego Lee, Alice Ko, Afalean Lu, Tsai Chen-nan, Wang Chuan, Leiya Gao, Charlize Lin",Taiwan,2016-09-01,2009,TV-MA,1 Season,International TV Shows,An army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.,2016.0,9.0,10.0
s6825,TV Show,Game Winning Hit,Unknown,"Lego Lee, Alice Ko, Afalean Lu, Tsai Chen-nan, Wang Chuan, Leiya Gao, Charlize Lin",Taiwan,2016-09-01,2009,TV-MA,1 Season,TV Comedies,An army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.,2016.0,9.0,10.0
s6825,TV Show,Game Winning Hit,Unknown,"Lego Lee, Alice Ko, Afalean Lu, Tsai Chen-nan, Wang Chuan, Leiya Gao, Charlize Lin",Taiwan,2016-09-01,2009,TV-MA,1 Season,TV Dramas,An army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.,2016.0,9.0,10.0
s3482,TV Show,Bard of Blood,Unknown,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",India,2019-09-27,2019,TV-MA,1 Season,International TV Shows,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.",2019.0,9.0,7.0
s3482,TV Show,Bard of Blood,Unknown,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",India,2019-09-27,2019,TV-MA,1 Season,TV Action & Adventure,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.",2019.0,9.0,7.0
s3482,TV Show,Bard of Blood,Unknown,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",India,2019-09-27,2019,TV-MA,1 Season,TV Dramas,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.",2019.0,9.0,7.0
s5937,Movie,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",United States,2013-12-29,2013,TV-G,130 min,Children & Family Movies,"The greatest fairy tale never told comes to life in this colorful, song-filled, Tony Award-winning Broadway production based on the hit movie.",2013.0,12.0,13.0
s5937,Movie,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",United States,2013-12-29,2013,TV-G,130 min,Comedies,"The greatest fairy tale never told comes to life in this colorful, song-filled, Tony Award-winning Broadway production based on the hit movie.",2013.0,12.0,13.0
s5937,Movie,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",United States,2013-12-29,2013,TV-G,130 min,Music & Musicals,"The greatest fairy tale never told comes to life in this colorful, song-filled, Tony Award-winning Broadway production based on the hit movie.",2013.0,12.0,13.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",Ghana,2019-03-31,2018,TV-14,81 min,Dramas,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",Ghana,2019-03-31,2018,TV-14,81 min,Independent Movies,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",Ghana,2019-03-31,2018,TV-14,81 min,International Movies,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",United States,2019-03-31,2018,TV-14,81 min,Dramas,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",United States,2019-03-31,2018,TV-14,81 min,Independent Movies,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s3961,Movie,The Burial of Kojo,"Sam ""Blitz"" Bazawule","Cynthia Dankwa, Ama K. Abebrese, Joseph Otsiman, Kobina Amissah Sam, Mamley Djangmah, Henry Adofo, Anima Misa, Brian Angels",United States,2019-03-31,2018,TV-14,81 min,International Movies,"When a man is left to die inside an illegal gold mine, his daughter travels through a magical landscape to save him.",2019.0,3.0,7.0
s5767,TV Show,Fall in Love with Me,Unknown,"Aaron Yan, Tia Lee, Jack Lee, Katherine Wang, Beatrice Fang, Vince Kao, Chen Bor Jeng",Taiwan,2016-10-01,2014,TV-14,1 Season,International TV Shows,The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.,2016.0,10.0,10.0
s5767,TV Show,Fall in Love with Me,Unknown,"Aaron Yan, Tia Lee, Jack Lee, Katherine Wang, Beatrice Fang, Vince Kao, Chen Bor Jeng",Taiwan,2016-10-01,2014,TV-14,1 Season,Romantic TV Shows,The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.,2016.0,10.0,10.0
s5767,TV Show,Fall in Love with Me,Unknown,"Aaron Yan, Tia Lee, Jack Lee, Katherine Wang, Beatrice Fang, Vince Kao, Chen Bor Jeng",Taiwan,2016-10-01,2014,TV-14,1 Season,TV Comedies,The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.,2016.0,10.0,10.0
s8145,Movie,Taal,Subhash Ghai,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",India,2018-03-01,1999,TV-PG,177 min,Dramas,"Businessman Manav falls for aspiring singer Mansi, but their romance faces an uphill climb when Manav must depart and Mansi's suave manager moves in.",2018.0,3.0,8.0
s8145,Movie,Taal,Subhash Ghai,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",India,2018-03-01,1999,TV-PG,177 min,International Movies,"Businessman Manav falls for aspiring singer Mansi, but their romance faces an uphill climb when Manav must depart and Mansi's suave manager moves in.",2018.0,3.0,8.0
s8145,Movie,Taal,Subhash Ghai,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",India,2018-03-01,1999,TV-PG,177 min,Music & Musicals,"Businessman Manav falls for aspiring singer Mansi, but their romance faces an uphill climb when Manav must depart and Mansi's suave manager moves in.",2018.0,3.0,8.0
s4861,Movie,Aiyaary,Neeraj Pandey,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar",India,2018-05-15,2018,TV-MA,158 min,Action & Adventure,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs.",2018.0,5.0,8.0
s4861,Movie,Aiyaary,Neeraj Pandey,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar",India,2018-05-15,2018,TV-MA,158 min,Dramas,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs.",2018.0,5.0,8.0
s4861,Movie,Aiyaary,Neeraj Pandey,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra, Adil Hussain, Kumud Mishra, Naseeruddin Shah, Anupam Kher, Vikram Gokhale, Juhi Babbar",India,2018-05-15,2018,TV-MA,158 min,International Movies,"When his protégé goes rogue and poses a grave threat to the government he serves, a veteran officer of the Indian Army tries to stop him at all costs.",2018.0,5.0,8.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",Mexico,2020-02-13,2020,TV-MA,2 Seasons,Crime TV Shows,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",Mexico,2020-02-13,2020,TV-MA,2 Seasons,TV Action & Adventure,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",Mexico,2020-02-13,2020,TV-MA,2 Seasons,TV Dramas,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",United States,2020-02-13,2020,TV-MA,2 Seasons,Crime TV Shows,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",United States,2020-02-13,2020,TV-MA,2 Seasons,TV Action & Adventure,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s2922,TV Show,Narcos: Mexico,Unknown,"Michael Peña, Diego Luna, Tenoch Huerta, Joaquin Cosio, José María Yazpik, Matt Letscher, Alyssa Diaz",United States,2020-02-13,2020,TV-MA,2 Seasons,TV Dramas,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent.",2020.0,2.0,6.0
s6826,TV Show,Gangs of Hassepur,Unknown,"Ragini Khanna, Mandira Bedi, Tanishaa Mukerji",India,2017-04-15,2014,TV-PG,1 Season,International TV Shows,"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations.",2017.0,4.0,9.0
s6826,TV Show,Gangs of Hassepur,Unknown,"Ragini Khanna, Mandira Bedi, Tanishaa Mukerji",India,2017-04-15,2014,TV-PG,1 Season,Stand-Up Comedy & Talk Shows,"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations.",2017.0,4.0,9.0
s6826,TV Show,Gangs of Hassepur,Unknown,"Ragini Khanna, Mandira Bedi, Tanishaa Mukerji",India,2017-04-15,2014,TV-PG,1 Season,TV Comedies,"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations.",2017.0,4.0,9.0
s7986,Movie,Set Up,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, Rory Markham, Jenna Dewan, Brett Granstaff, Randy Couture, Susie Abromeit, Ron Turner, James Remar",United States,2020-01-10,2011,R,85 min,Action & Adventure,"A diamond heist goes horribly wrong, and the group of friends who sought to make a fortune must instead fight for their very survival.",2020.0,1.0,6.0
s5263,TV Show,Terrace House: Aloha State,Unknown,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",United States,2017-09-26,2017,TV-14,4 Seasons,International TV Shows,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2017.0,9.0,9.0
s5263,TV Show,Terrace House: Aloha State,Unknown,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",United States,2017-09-26,2017,TV-14,4 Seasons,Reality TV,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2017.0,9.0,9.0
s5263,TV Show,Terrace House: Aloha State,Unknown,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",Japan,2017-09-26,2017,TV-14,4 Seasons,International TV Shows,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2017.0,9.0,9.0
s5263,TV Show,Terrace House: Aloha State,Unknown,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",Japan,2017-09-26,2017,TV-14,4 Seasons,Reality TV,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2017.0,9.0,9.0
s5007,Movie,Battle Drone,Mitch Gould,"Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré",United States,2018-03-01,2018,TV-MA,94 min,Action & Adventure,"A team of mercenaries working with the CIA accepts an off-the-books mission in Chernobyl, where deadly human-controlled droids prepare an ambush.",2018.0,3.0,8.0
s5007,Movie,Battle Drone,Mitch Gould,"Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré",United States,2018-03-01,2018,TV-MA,94 min,Independent Movies,"A team of mercenaries working with the CIA accepts an off-the-books mission in Chernobyl, where deadly human-controlled droids prepare an ambush.",2018.0,3.0,8.0
s5007,Movie,Battle Drone,Mitch Gould,"Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré",United States,2018-03-01,2018,TV-MA,94 min,Sci-Fi & Fantasy,"A team of mercenaries working with the CIA accepts an off-the-books mission in Chernobyl, where deadly human-controlled droids prepare an ambush.",2018.0,3.0,8.0
s3579,TV Show,Diagnosis,Unknown,Lisa Sanders,United States,2019-08-16,2019,TV-14,1 Season,Docuseries,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.,2019.0,8.0,7.0
s3579,TV Show,Diagnosis,Unknown,Lisa Sanders,United States,2019-08-16,2019,TV-14,1 Season,Science & Nature TV,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.,2019.0,8.0,7.0
s5563,TV Show,Dave Chappelle,Stan Lathan,Dave Chappelle,United States,2017-03-21,2017,TV-MA,1 Season,Stand-Up Comedy & Talk Shows,"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials.",2017.0,3.0,9.0
s5563,TV Show,Dave Chappelle,Stan Lathan,Dave Chappelle,United States,2017-03-21,2017,TV-MA,1 Season,TV Comedies,"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials.",2017.0,3.0,9.0
s8235,Movie,The Cakemaker,Ofir Raul Graizer,"Sarah Adler, Tim Kalkhof, Roy Miller, Zohar Shtrauss, Sandra Sade, Tamir Ben-Yehuda, Stephanie Stremler, Tagel Eliyahu",Israel,2018-12-04,2017,TV-14,109 min,Dramas,"When a German baker travels to Jerusalem in search of his dead male lover’s family, his growing involvement with them may expose his truth.",2018.0,12.0,8.0
s8235,Movie,The Cakemaker,Ofir Raul Graizer,"Sarah Adler, Tim Kalkhof, Roy Miller, Zohar Shtrauss, Sandra Sade, Tamir Ben-Yehuda, Stephanie Stremler, Tagel Eliyahu",Israel,2018-12-04,2017,TV-14,109 min,Independent Movies,"When a German baker travels to Jerusalem in search of his dead male lover’s family, his growing involvement with them may expose his truth.",2018.0,12.0,8.0
s8235,Movie,The Cakemaker,Ofir Raul Graizer,"Sarah Adler, Tim Kalkhof, Roy Miller, Zohar Shtrauss, Sandra Sade, Tamir Ben-Yehuda, Stephanie Stremler, Tagel Eliyahu",Israel,2018-12-04,2017,TV-14,109 min,International Movies,"When a German baker travels to Jerusalem in search of his dead male lover’s family, his growing involvement with them may expose his truth.",2018.0,12.0,8.0
